2018-19;23;MIN;NBA;SF;73;73;34.8;6.8;16.6;.412;1.6;4.8;.339;5.2;11.8;.441;.461;2.8;4.1;.699;1.1;3.7;4.8;2.5;1.0;0.7;1.9;2.1;18.1
2019-20;24;TOT;NBA;SF;54;54;34.4;8.1;18.1;.447;2.1;6.2;.332;6.0;11.9;.506;.504;3.5;5.0;.709;1.2;3.9;5.1;3.7;0.8;1.0;2.4;2.4;21.8
2019-20;24;MIN;NBA;SF;42;42;34.6;8.4;18.8;.444;2.2;6.5;.331;6.2;12.3;.505;.502;3.5;4.9;.720;1.1;4.1;5.2;3.7;0.7;0.9;2.5;2.4;22.4
2019-20;24;GSW;NBA;SF;12;12;33.6;7.2;15.7;.457;1.7;4.9;.339;5.5;10.8;.512;.511;3.4;5.1;.672;1.5;3.1;4.6;3.6;1.3;1.4;2.1;2.2;19.4
2015-16;19;LAL;NBA;PG;80;48;28.2;4.9;12.0;.410;1.6;4.6;.351;3.3;7.3;.447;.478;1.8;2.4;.737;0.6;2.8;3.4;3.3;1.2;0.2;2.5;1.8;13.2
2016-17;20;LAL;NBA;PG;63;60;28.7;5.6;13.8;.405;2.1;6.1;.352;3.4;7.7;.447;.483;2.3;3.0;.782;0.5;3.0;3.5;4.8;1.4;0.3;2.8;2.1;15.6
2017-18;21;BRK;NBA;PG;48;35;25.7;5.8;14.0;.414;1.9;5.8;.324;3.9;8.2;.477;.481;2.0;2.7;.740;0.6;3.3;3.9;5.2;0.8;0.4;3.1;1.9;15.5
2018-19;22;BRK;NBA;PG;81;81;30.2;8.1;18.7;.434;2.9;7.8;.369;5.2;10.9;.482;.512;2.0;2.5;.780;0.7;3.2;3.9;7.0;1.2;0.2;3.1;1.7;21.1
2019-20;23;TOT;NBA;PG;45;45;32.3;8.0;18.8;.426;3.5;9.6;.367;4.5;9.2;.487;.519;3.6;4.4;.809;0.4;3.6;3.9;6.3;1.1;0.3;3.3;1.9;23.1
2019-20;23;GSW;NBA;PG;33;33;32.1;8.3;19.2;.430;3.6;9.7;.374;4.6;9.5;.487;.524;3.4;4.4;.785;0.4;3.3;3.7;6.2;0.9;0.3;3.1;1.9;23.6
